"19","1cbd","moderately","moderately","extremely","extremely","moderately","extremely","somewhat","moderately","moderately","somewhat","not","not","not","moderately","extremely","extremely","96"
"20","9b31","extremely","extremely","moderately","extremely","moderately","extremely","moderately","extremely","extremely","moderately","moderately","moderately","somewhat","extremely","moderately","moderately","119"
"21","8d84ad","somewhat","somewhat","moderately","somewhat","somewhat","slightly","not","somewhat","slightly","somewhat","somewhat","moderately","somewhat","extremely","moderately","moderately","93"
"22","17daab","somewhat","somewhat","somewhat","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","moderately","slightly","slightly","slightly","slightly","slightly","slightly","52"
"23","c7e2","moderately","somewhat","moderately","moderately","extremely","slightly","not","somewhat","extremely","extremely","slightly","not","not","somewhat","somewhat","somewhat","76"
"24","bb8c17","somewhat","somewhat","moderately","extremely","extremely","extremely","somewhat","slightly","moderately","moderately","moderately","slightly","slightly","somewhat","moderately","moderately","97"
"25","8a2e","extremely","extremely","moderately","extremely","extremely","not","somewhat","extremely","extremely","extremely","moderately","moderately","moderately","extremely","moderately","extremely","101"
"26","bb5725","slightly","somewhat","slightly","not","not","not","not","slightly","not","somewhat","not","not","not","not","not","not","143"
"27","8fc42f","slightly","slightly","slightly","slightly","slightly","not","not","slightly","slightly","slightly","slightly","slightly","not","not","not","slightly","123"
"28","a278","moderately","slightly","moderately","somewhat","somewhat","slightly","slightly","somewhat","somewhat","somewhat","somewhat","slightly","slightly","somewhat","slightly","somewhat","72"
"29","65bf89","somewhat","slightly","somewhat","moderately","slightly","slightly","not","somewhat","extremely","slightly","slightly","slightly","not","slightly","slightly","moderately","72"
"30","0d1a","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","37"
"31","397aac","somewhat","slightly","moderately","extremely","moderately","somewhat","slightly","moderately","extremely","somewhat","not","slightly","moderately","extremely","somewhat","somewhat","35"
"32","d47a64","moderately","moderately","moderately","extremely","extremely","extremely","extremely","extremely","extremely","moderately","moderately","somewhat","somewhat","extremely","extremely","moderately","104"
"33","955e46","extremely","extremely","moderately","extremely","extremely","moderately","extremely","extremely","extremely","moderately","moderately","extremely","extremely","extremely","extremely","extremely","75"
"34","e2d6c5","slightly","somewhat","slightly","slightly","slightly","somewhat","not","slightly","moderately","moderately","somewhat","somewhat","slightly","slightly","slightly","slightly","102"
"35","2dfc","somewhat","somewhat","extremely","extremely","extremely","extremely","moderately","extremely","extremely","extremely","moderately","extremely","moderately","extremely","extremely","extremely","59"
"36","3d1f41","somewhat","slightly","somewhat","somewhat","somewhat","somewhat","slightly","slightly","slightly","somewhat","slightly","not","not","somewhat","not","slightly","104"
"37","73109b","moderately","somewhat","somewhat","moderately","moderately","slightly","slightly","somewhat","slightly","slightly","not","not","not","slightly","somewhat","somewhat","146"
"38","ab70","not","somewhat","slightly","not","not","not","not","not","slightly","slightly","not","not","not","not","not","somewhat","56"
"39","9bfc58","extremely","extremely","extremely","extremely","extremely","moderately","extremely","extremely","extremely","extremely","moderately","somewhat","not","slightly","extremely","moderately","49"
"40","fd246e","moderately","moderately","not","not","extremely","somewhat","slightly","slightly","slightly","moderately","moderately","moderately","moderately","somewhat","extremely","moderately","153"
"41","27f51b","somewhat","somewhat","somewhat","somewhat","not","not","not","somewhat","moderately","moderately","not","not","not","slightly","moderately","moderately","75"
"42","69de","moderately","somewhat","moderately","moderately","extremely","slightly","somewhat","extremely","extremely","extremely","somewhat","slightly","slightly","extremely","moderately","somewhat","50"
"43","09564c","somewhat","slightly","somewhat","somewhat","somewhat","slightly","slightly","somewhat","somewhat","somewhat","slightly","slightly","slightly","somewhat","somewhat","slightly","62"
"44","4096f1","moderately","moderately","moderately","moderately","somewhat","slightly","not","somewhat","moderately","somewhat","somewhat","not","not","moderately","slightly","somewhat","85"
"45","15a738","somewhat","somewhat","moderately","moderately","somewhat","somewhat","slightly","moderately","extremely","extremely","somewhat","slightly","slightly","moderately","somewhat","moderately","65"
"46","467b","somewhat","slightly","slightly","somewhat","moderately","extremely","slightly","slightly","slightly","slightly","somewhat","moderately","slightly","moderately","slightly","somewhat","100"
"47","be2f","extremely","moderately","extremely","extremely","moderately","extremely","somewhat","extremely","extremely","moderately","extremely","extremely","somewhat","moderately","moderately","extremely","48"
"48","d10245","extremely","extremely","extremely","extremely","extremely","extremely","moderately","extremely","extremely","moderately","somewhat","somewhat","somewhat","extremely","extremely","extremely","151"
"49","bbc0","moderately","slightly","moderately","moderately","extremely","slightly","moderately","somewhat","moderately","slightly","slightly","not","not","extremely","slightly","slightly","74"
"50","a98556","somewhat","extremely","moderately","extremely","extremely","moderately","somewhat","moderately","somewhat","slightly","slightly","slightly","slightly","moderately","moderately","extremely","79"
"51","7528","somewhat","moderately","extremely","moderately","moderately","extremely","extremely","somewhat","moderately","extremely","slightly","slightly","slightly","somewhat","slightly","slightly","167"
"52","c81f","slightly","slightly","slightly","slightly","somewhat","not","slightly","slightly","slightly","not","slightly","slightly","not","slightly","slightly","slightly","103"
"53","619d16","somewhat","slightly","slightly","somewhat","moderately","extremely","slightly","moderately","slightly","slightly","moderately","extremely","slightly","moderately","moderately","moderately","67"
"54","fb8586","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","35"
"55","5dc33c","somewhat","moderately","slightly","not","extremely","slightly","moderately","slightly","moderately","somewhat","moderately","not","moderately","extremely","not","somewhat","274"
"56","7ab4","somewhat","moderately","moderately","moderately","moderately","not","not","not","somewhat","not","not","not","not","moderately","moderately","moderately","53"
"57","afef","moderately","slightly","somewhat","moderately","somewhat","slightly","slightly","somewhat","somewhat","somewhat","slightly","slightly","slightly","somewhat","slightly","somewhat","51"
"58","45658b","somewhat","somewhat","slightly","moderately","moderately","slightly","moderately","somewhat","somewhat","slightly","slightly","not","slightly","extremely","somewhat","moderately","84"
"59","65a024","moderately","moderately","extremely","somewhat","somewhat","extremely","somewhat","somewhat","extremely","somewhat","not","not","not","moderately","somewhat","somewhat","111"
"60","7341","moderately","moderately","extremely","somewhat","moderately","moderately","somewhat","extremely","somewhat","slightly","slightly","slightly","not","slightly","moderately","somewhat","66"
"61","7b99e3","moderately","somewhat","moderately","extremely","moderately","somewhat","extremely","moderately","moderately","slightly","somewhat","slightly","slightly","somewhat","somewhat","moderately","90"
"62","198331","slightly","somewhat","slightly","somewhat","slightly","not","not","slightly","slightly","not","slightly","not","slightly","moderately","somewhat","somewhat","124"
"63","a50513","moderately","extremely","extremely","extremely","extremely","slightly","somewhat","somewhat","extremely","extremely","somewhat","somewhat","somewhat","moderately","moderately","moderately","69"
"64","ff5d","moderately","slightly","not","somewhat","somewhat","slightly","not","somewhat","moderately","slightly","slightly","slightly","slightly","moderately","slightly","slightly","151"
"65","6139","moderately","extremely","extremely","moderately","extremely","extremely","somewhat","extremely","extremely","extremely","moderately","moderately","moderately","slightly","moderately","somewhat","110"
"66","ec650b","somewhat","slightly","slightly","not","slightly","not","slightly","slightly","not","not","not","not","not","moderately","extremely","moderately","64"
"67","4ad90b","moderately","moderately","moderately","moderately","somewhat","slightly","somewhat","moderately","slightly","slightly","slightly","slightly","slightly","somewhat","somewhat","somewhat","58"
"68","2c03a5","moderately","moderately","somewhat","extremely","moderately","slightly","somewhat","somewhat","moderately","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","somewhat","136"
"69","fabc56","slightly","somewhat","slightly","somewhat","slightly","slightly","slightly","slightly","somewhat","somewhat","not","not","not","slightly","not","slightly","105"
"70","349f92","moderately","moderately","extremely","moderately","moderately","not","slightly","moderately","extremely","moderately","slightly","not","not","somewhat","moderately","moderately","98"
"71","5310e7","moderately","extremely","moderately","extremely","moderately","slightly","slightly","somewhat","extremely","moderately","somewhat","slightly","slightly","extremely","moderately","moderately","114"
"72","afed","extremely","moderately","moderately","extremely","extremely","extremely","somewhat","moderately","extremely","extremely","somewhat","somewhat","slightly","extremely","extremely","extremely","107"
"73","7faf8d","somewhat","slightly","somewhat","slightly","slightly","somewhat","somewhat","somewhat","somewhat","somewhat","not","not","not","not","slightly","slightly","93"
"74","5763fe","slightly","slightly","not","slightly","slightly","slightly","not","slightly","slightly","slightly","slightly","slightly","not","somewhat","slightly","slightly","275"
"75","21ba","moderately","somewhat","somewhat","slightly","not","not","not","not","not","not","not","not","not","not","not","not","210"
"76","dd42","moderately","moderately","extremely","moderately","moderately","somewhat","slightly","moderately","extremely","moderately","slightly","somewhat","slightly","moderately","extremely","extremely","173"
"77","3416","slightly","slightly","slightly","slightly","not","not","not","not","not","slightly","not","not","not","slightly","not","not","84"
"78","e5cf","slightly","somewhat","slightly","extremely","somewhat","moderately","not","somewhat","slightly","slightly","somewhat","somewhat","slightly","slightly","somewhat","somewhat","72"
"79","7de4ec","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","192"
"80","28e868","not","slightly","slightly","extremely","not","somewhat","not","slightly","not","moderately","somewhat","not","somewhat","somewhat","moderately","not","26"
"81","960718","somewhat","slightly","moderately","slightly","slightly","not","slightly","slightly","slightly","slightly","slightly","not","not","slightly","somewhat","somewhat","86"
"82","a3eec7","extremely","extremely","extremely","extremely","extremely","somewhat","moderately","extremely","extremely","extremely","slightly","somewhat","moderately","extremely","extremely","extremely","115"
"83","c7c2","slightly","not","slightly","slightly","slightly","not","not","not","slightly","slightly","not","not","not","not","not","not","83"
"84","0225e3","moderately","extremely","moderately","extremely","extremely","somewhat","moderately","extremely","moderately","extremely","somewhat","slightly","slightly","slightly","moderately","extremely","63"
"85","77ea","somewhat","somewhat","moderately","moderately","moderately","extremely","moderately","moderately","moderately","extremely","somewhat","somewhat","slightly","extremely","extremely","somewhat","85"
"86","6d08","somewhat","somewhat","moderately","moderately","moderately","somewhat","somewhat","somewhat","somewhat","slightly","slightly","not","not","slightly","slightly","slightly","66"
"87","fb543d","moderately","moderately","extremely","moderately","moderately","extremely","somewhat","extremely","extremely","moderately","not","not","not","slightly","slightly","slightly","97"
"88","2befbe","moderately","somewhat","moderately","slightly","somewhat","slightly","not","slightly","somewhat","somewhat","slightly","not","not","somewhat","moderately","somewhat","71"
"89","8fd9","slightly","slightly","slightly","slightly","slightly","somewhat","slightly","moderately","moderately","moderately","slightly","slightly","slightly","slightly","slightly","slightly","54"
"90","35602f","extremely","extremely","extremely","extremely","extremely","moderately","extremely","extremely","extremely","extremely","extremely","extremely","extremely","moderately","moderately","moderately","71"
"91","4029f3","moderately","somewhat","somewhat","moderately","moderately","extremely","somewhat","somewhat","extremely","moderately","somewhat","somewhat","slightly","moderately","moderately","moderately","115"
"92","cd6517","extremely","extremely","extremely","extremely","extremely","extremely","somewhat","moderately","extremely","extremely","extremely","moderately","extremely","extremely","extremely","extremely","81"
"93","8209","moderately","moderately","extremely","moderately","moderately","not","moderately","moderately","somewhat","somewhat","not","not","not","extremely","somewhat","somewhat","96"
"94","2e49","extremely","extremely","extremely","moderately","slightly","slightly","somewhat","moderately","moderately","moderately","moderately","moderately","slightly","slightly","slightly","somewhat","96"
"95","4bb2bb","extremely","moderately","extremely","extremely","extremely","moderately","moderately","extremely","extremely","somewhat","slightly","slightly","slightly","somewhat","moderately","extremely","64"
"96","4a75","extremely","moderately","moderately","extremely","extremely","extremely","extremely","extremely","extremely","extremely","moderately","extremely","extremely","somewhat","moderately","moderately","118"
"97","77c6","moderately","somewhat","somewhat","moderately","moderately","somewhat","slightly","moderately","moderately","somewhat","moderately","somewhat","slightly","somewhat","somewhat","moderately","88"
"98","6888","moderately","somewhat","slightly","moderately","moderately","slightly","somewhat","somewhat","moderately","moderately","moderately","somewhat","somewhat","somewhat","moderately","moderately","80"
"99","65cc08","moderately","somewhat","moderately","moderately","extremely","moderately","moderately","moderately","moderately","extremely","moderately","moderately","moderately","moderately","moderately","somewhat","110"
"100","8d1f","somewhat","slightly","somewhat","moderately","somewhat","slightly","not","slightly","moderately","slightly","slightly","slightly","slightly","moderately","somewhat","moderately","136"
"101","053e","moderately","moderately","extremely","moderately","moderately","not","somewhat","moderately","somewhat","moderately","extremely","somewhat","slightly","moderately","moderately","moderately","153"
"102","a1be41","extremely","extremely","extremely","extremely","extremely","moderately","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","52"
"103","d597","extremely","extremely","extremely","extremely","extremely","extremely","moderately","extremely","extremely","extremely","moderately","extremely","extremely","moderately","extremely","extremely","255"
"104","9276ab","slightly","not","not","somewhat","moderately","not","slightly","slightly","somewhat","not","not","not","not","not","not","not","233"
"105","fad3","moderately","extremely","moderately","extremely","extremely","somewhat","slightly","moderately","moderately","moderately","slightly","moderately","moderately","extremely","somewhat","slightly","235"
"106","adb5","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","95"
"107","b8e3c7","moderately","somewhat","slightly","moderately","somewhat","not","not","moderately","moderately","moderately","somewhat","slightly","not","not","somewhat","moderately","136"
"108","a137f7","somewhat","somewhat","somewhat","moderately","slightly","moderately","slightly","somewhat","slightly","not","not","slightly","slightly","slightly","slightly","slightly","88"
"109","9a6e","moderately","moderately","moderately","moderately","somewhat","extremely","slightly","somewhat","moderately","somewhat","slightly","slightly","slightly","moderately","somewhat","somewhat","221"
"110","9f1cc9","moderately","somewhat","moderately","somewhat","moderately","somewhat","moderately","moderately","moderately","moderately","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","264"
"111","b708","somewhat","somewhat","slightly","somewhat","somewhat","somewhat","somewhat","somewhat","moderately","slightly","somewhat","somewhat","slightly","slightly","slightly","somewhat","64"
"112","4254c1","somewhat","slightly","somewhat","slightly","somewhat","slightly","not","slightly","slightly","moderately","not","not","not","moderately","slightly","somewhat","68"
"113","a187","moderately","moderately","somewhat","moderately","moderately","extremely","moderately","moderately","slightly","somewhat","moderately","moderately","not","slightly","somewhat","somewhat","75"
"114","9a0c","somewhat","somewhat","somewhat","slightly","slightly","not","not","slightly","not","slightly","slightly","not","not","somewhat","slightly","slightly","76"
"115","c125","moderately","moderately","moderately","extremely","somewhat","extremely","moderately","moderately","extremely","somewhat","somewhat","somewhat","slightly","somewhat","moderately","moderately","96"
"116","8e81","somewhat","slightly","moderately","moderately","somewhat","slightly","slightly","somewhat","slightly","slightly","moderately","slightly","not","somewhat","somewhat","slightly","67"
"117","d85f3b","moderately","slightly","somewhat","somewhat","somewhat","not","not","slightly","slightly","slightly","not","not","not","not","slightly","slightly","78"
"118","36f0","slightly","somewhat","somewhat","somewhat","moderately","not","slightly","slightly","moderately","slightly","slightly","moderately","somewhat","slightly","somewhat","somewhat","100"
"119","ceeef9","moderately","slightly","moderately","moderately","moderately","moderately","slightly","moderately","moderately","somewhat","somewhat","slightly","slightly","moderately","moderately","moderately","172"
"120","d372","moderately","moderately","moderately","moderately","somewhat","not","slightly","somewhat","slightly","slightly","slightly","slightly","slightly","moderately","moderately","moderately","61"
"121","443c","moderately","somewhat","somewhat","moderately","somewhat","slightly","somewhat","somewhat","moderately","somewhat","slightly","slightly","slightly","somewhat","somewhat","somewhat","98"
"122","def51e","extremely","moderately","moderately","extremely","moderately","extremely","extremely","extremely","extremely","extremely","moderately","moderately","moderately","not","moderately","moderately","147"
"123","7a82","somewhat","moderately","moderately","moderately","moderately","slightly","not","moderately","moderately","not","somewhat","somewhat","somewhat","somewhat","slightly","somewhat","104"
"124","faa37a","somewhat","somewhat","moderately","somewhat","somewhat","slightly","not","moderately","somewhat","slightly","not","not","not","slightly","somewhat","somewhat","132"
"125","79fe41","somewhat","somewhat","somewhat","somewhat","somewhat","slightly","moderately","somewhat","slightly","slightly","slightly","slightly","slightly","slightly","slightly","somewhat","107"
"126","b00b","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","moderately","somewhat","moderately","moderately","extremely","extremely","extremely","89"
"127","d8d168","moderately","moderately","extremely","extremely","moderately","slightly","slightly","extremely","extremely","somewhat","moderately","somewhat","not","slightly","slightly","moderately","65"
"128","d389","slightly","somewhat","somewhat","moderately","slightly","moderately","somewhat","moderately","moderately","somewhat","moderately","somewhat","moderately","moderately","moderately","somewhat","69"
"129","1e7d","moderately","somewhat","moderately","somewhat","moderately","slightly","slightly","somewhat","somewhat","moderately","slightly","not","not","moderately","moderately","moderately","179"
"130","fb7d","moderately","somewhat","moderately","moderately","moderately","moderately","slightly","moderately","moderately","somewhat","somewhat","slightly","slightly","somewhat","slightly","somewhat","135"
"131","190a","slightly","somewhat","somewhat","somewhat","slightly","slightly","somewhat","slightly","slightly","slightly","slightly","somewhat","slightly","slightly","somewhat","somewhat","99"
"132","160e","moderately","moderately","somewhat","somewhat","somewhat","moderately","moderately","somewhat","somewhat","slightly","somewhat","moderately","moderately","somewhat","moderately","moderately","537"
"133","70cdac","moderately","somewhat","moderately","moderately","moderately","slightly","not","moderately","moderately","not","slightly","somewhat","somewhat","somewhat","slightly","moderately","48"
"134","bad5","moderately","extremely","extremely","extremely","moderately","moderately","somewhat","moderately","extremely","moderately","somewhat","moderately","slightly","somewhat","somewhat","moderately","150"
"135","ad5d","extremely","moderately","extremely","extremely","extremely","extremely","not","extremely","extremely","extremely","somewhat","extremely","extremely","extremely","extremely","extremely","901"
"136","ae3658","moderately","moderately","moderately","moderately","somewhat","slightly","slightly","moderately","moderately","slightly","slightly","slightly","slightly","somewhat","slightly","somewhat","48"
"137","9d25","extremely","moderately","extremely","extremely","extremely","extremely","extremely","extremely","moderately","moderately","moderately","somewhat","slightly","slightly","moderately","extremely","204"
"138","c5974c","extremely","extremely","moderately","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","1570"
"139","0fe1","moderately","moderately","moderately","moderately","somewhat","slightly","slightly","moderately","moderately","slightly","slightly","slightly","slightly","slightly","slightly","slightly","44"
"140","e7a7","extremely","moderately","extremely","extremely","moderately","extremely","moderately","extremely","extremely","moderately","somewhat","somewhat","slightly","extremely","extremely","extremely","65"
"141","dd7f5c","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","91"
"142","489332","somewhat","somewhat","moderately","slightly","slightly","slightly","slightly","somewhat","moderately","slightly","somewhat","slightly","slightly","somewhat","slightly","somewhat","116"
"143","f9bf2e","moderately","moderately","moderately","moderately","moderately","somewhat","moderately","somewhat","moderately","slightly","somewhat","somewhat","somewhat","moderately","moderately","moderately","57"
"144","8b3a","slightly","moderately","slightly","moderately","moderately","slightly","not","somewhat","moderately","somewhat","not","not","not","slightly","somewhat","somewhat","58"
"145","41c7ef","extremely","somewhat","moderately","extremely","somewhat","not","somewhat","extremely","extremely","extremely","somewhat","not","not","not","somewhat","somewhat","80"
"146","86fae0","extremely","extremely","extremely","extremely","extremely","moderately","moderately","extremely","extremely","somewhat","not","not","not","extremely","extremely","extremely","163"
"147","0a6c51","slightly","slightly","slightly","not","somewhat","not","not","slightly","slightly","not","not","not","not","not","slightly","slightly","100"
"148","3180","slightly","slightly","somewhat","slightly","not","slightly","not","slightly","slightly","not","not","not","not","somewhat","not","slightly","120"
"149","50e865","moderately","moderately","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","slightly","slightly","slightly","slightly","slightly","slightly","not","slightly","116"
"150","97d88d","extremely","moderately","extremely","extremely","extremely","moderately","somewhat","moderately","extremely","extremely","somewhat","not","not","extremely","moderately","extremely","71"
"151","de600f","slightly","somewhat","slightly","slightly","somewhat","slightly","slightly","not","slightly","somewhat","not","not","not","not","not","not","99"
"152","a98a03","moderately","moderately","moderately","moderately","moderately","somewhat","somewhat","moderately","somewhat","somewhat","slightly","slightly","not","moderately","moderately","moderately","36"
"153","79cfb5","somewhat","moderately","moderately","somewhat","moderately","moderately","slightly","moderately","slightly","slightly","somewhat","slightly","somewhat","moderately","moderately","moderately","51"
"154","9bf1","somewhat","somewhat","somewhat","somewhat","slightly","slightly","slightly","somewhat","somewhat","slightly","somewhat","slightly","slightly","slightly","slightly","not","58"
"155","3cf313","extremely","somewhat","moderately","somewhat","somewhat","slightly","not","somewhat","somewhat","somewhat","slightly","slightly","slightly","moderately","extremely","extremely","63"
"156","2cf312","somewhat","somewhat","slightly","somewhat","slightly","slightly","somewhat","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","79"
"157","b526","slightly","moderately","moderately","somewhat","slightly","slightly","not","somewhat","moderately","slightly","somewhat","not","not","not","moderately","somewhat","268"
"158","eb67","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","195"
"159","c9f8","extremely","extremely","extremely","moderately","moderately","extremely","somewhat","moderately","extremely","extremely","somewhat","moderately","somewhat","somewhat","moderately","extremely","77"
"160","c959","somewhat","somewhat","somewhat","moderately","slightly","slightly","not","moderately","extremely","moderately","slightly","not","not","slightly","not","slightly","106"
"161","9d13","extremely","extremely","extremely","extremely","extremely","somewhat","moderately","extremely","extremely","moderately","somewhat","somewhat","slightly","moderately","extremely","extremely","123"
"162","666f59","moderately","moderately","moderately","extremely","extremely","moderately","somewhat","moderately","extremely","moderately","somewhat","somewhat","slightly","moderately","moderately","moderately","85"
"163","e9cfb9","moderately","moderately","somewhat","moderately","moderately","slightly","somewhat","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","moderately","somewhat","somewhat","314"
"164","641c","somewhat","slightly","moderately","moderately","somewhat","not","not","slightly","somewhat","somewhat","moderately","somewhat","not","somewhat","moderately","moderately","70"
"165","0f8310","moderately","moderately","somewhat","extremely","moderately","slightly","moderately","moderately","extremely","moderately","somewhat","slightly","slightly","extremely","somewhat","extremely","83"
"166","df71","slightly","slightly","slightly","slightly","slightly","slightly","not","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","78"
"167","23aa","somewhat","somewhat","slightly","moderately","somewhat","somewhat","somewhat","somewhat","moderately","somewhat","somewhat","moderately","not","somewhat","somewhat","somewhat","111"
"168","58a7","somewhat","somewhat","somewhat","not","extremely","slightly","moderately","slightly","somewhat","slightly","extremely","not","extremely","not","slightly","somewhat","22"
"169","f37a8c","slightly","slightly","somewhat","slightly","somewhat","not","not","slightly","slightly","slightly","not","not","not","not","not","slightly","56"
"170","863f46","moderately","somewhat","somewhat","extremely","extremely","not","not","somewhat","moderately","not","slightly","not","not","somewhat","somewhat","somewhat","55"
"171","6271","somewhat","somewhat","moderately","somewhat","moderately","slightly","not","slightly","slightly","somewhat","slightly","not","not","slightly","somewhat","moderately","68"
"172","de8590","somewhat","somewhat","slightly","moderately","extremely","not","not","slightly","extremely","moderately","somewhat","moderately","slightly","slightly","slightly","slightly","53"
"173","dc6c93","extremely","moderately","moderately","extremely","moderately","extremely","not","extremely","somewhat","not","not","slightly","slightly","extremely","slightly","moderately","46"
"174","fe57ef","extremely","extremely","extremely","extremely","extremely","somewhat","moderately","extremely","extremely","extremely","slightly","slightly","slightly","moderately","extremely","extremely","70"
"175","4b4c","extremely","extremely","extremely","extremely","extremely","moderately","moderately","extremely","extremely","somewhat","moderately","extremely","extremely","extremely","extremely","extremely","88"
"176","2b2d1a","moderately","somewhat","extremely","somewhat","extremely","somewhat","extremely","somewhat","extremely","extremely","somewhat","slightly","moderately","moderately","extremely","somewhat","97"
"177","bee480","moderately","moderately","extremely","moderately","somewhat","slightly","slightly","somewhat","moderately","slightly","slightly","not","not","slightly","slightly","slightly","98"
"178","e2f769","moderately","extremely","somewhat","extremely","extremely","somewhat","somewhat","extremely","somewhat","slightly","slightly","somewhat","slightly","extremely","somewhat","moderately","115"
"179","e686","moderately","somewhat","somewhat","moderately","moderately","not","not","not","slightly","somewhat","not","slightly","not","somewhat","not","somewhat","119"
"180","444fb7","somewhat","somewhat","somewhat","slightly","somewhat","slightly","slightly","moderately","somewhat","slightly","somewhat","somewhat","somewhat","slightly","somewhat","somewhat","98"
"181","3ecf","somewhat","moderately","slightly","slightly","moderately","slightly","not","slightly","slightly","moderately","somewhat","somewhat","somewhat","slightly","somewhat","somewhat","87"
"182","edef","extremely","moderately","somewhat","extremely","slightly","not","not","moderately","moderately","slightly","not","not","not","slightly","somewhat","somewhat","259"
"183","faf4","slightly","not","somewhat","slightly","not","not","not","slightly","somewhat","somewhat","not","slightly","not","slightly","slightly","slightly","123"
"184","3b9a","moderately","slightly","moderately","extremely","moderately","slightly","moderately","moderately","moderately","slightly","slightly","not","not","moderately","slightly","slightly","108"
"185","010626","moderately","moderately","moderately","moderately","moderately","slightly","slightly","somewhat","somewhat","moderately","slightly","slightly","slightly","slightly","slightly","slightly","110"
"186","f2f6","moderately","somewhat","moderately","extremely","somewhat","extremely","slightly","extremely","extremely","moderately","moderately","moderately","somewhat","moderately","moderately","moderately","187"
"187","2da88e","moderately","somewhat","moderately","somewhat","moderately","extremely","moderately","extremely","moderately","moderately","moderately","moderately","somewhat","extremely","moderately","moderately","94"
"188","cfd156","extremely","extremely","moderately","extremely","extremely","extremely","slightly","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","47"
