"86","fb543d","table","1","B","false","174"
"87","fb543d","table","1","B","false","174"
"88","8209","table","1","B","false","73"
"89","4029f3","table","1","B","true","151"
"90","65cc08","table","1","B","true","165"
"91","8d1f","table","1","B","false","183"
"92","6888","table","1","C","false","174"
"93","77c6","table","1","A","false","218"
"94","2e49","table","1","B","true","222"
"95","a1be41","table","1","B","false","198"
"96","2befbe","table","1","B","false","289"
"97","cd6517","table","1","C","false","182"
"98","d597","table","1","B","false","168"
"99","6d08","table","1","B","false","701"
"100","053e","table","1","B","false","385"
"101","4a75","table","0","C","false","593"
"102","adb5","table","1","B","false","253"
"103","b8e3c7","table","1","B","false","380"
"104","fad3","table","1","B","true","500"
"105","4bb2bb","table","1","B","false","487"
"106","9276ab","table","1","B","false","261"
"107","a137f7","table","1","B","false","112"
"108","9a6e","table","1","B","false","101"
"109","9f1cc9","table","1","B","false","273"
"110","4254c1","table","1","B","false","98"
"111","a187","table","1","B","false","102"
"112","b708","table","1","B","false","183"
"113","9a0c","table","1","B","false","144"
"114","8e81","table","1","B","false","212"
"115","36f0","table","1","B","false","142"
"116","d8d168","table","1","C","false","143"
"117","d85f3b","table","1","B","false","330"
"118","d372","table","1","B","false","307"
"119","443c","table","1","B","false","204"
"120","ceeef9","table","1","B","false","198"
"121","160e","table","1","B","false","63"
"122","def51e","table","1","B","false","264"
"123","79fe41","table","1","B","false","209"
"124","d389","table","1","B","true","225"
"125","1e7d","table","1","B","false","199"
"126","190a","table","1","B","false","364"
"127","fb7d","table","1","B","false","229"
"128","bad5","table","1","B","false","235"
"129","b00b","table","0","B","false","288"
"130","c125","table","1","B","false","315"
"131","faa37a","table","1","B","false","330"
"132","ad5d","table","1","B","false","287"
"133","e7a7","table","1","B","false","79"
"134","9d25","table","1","B","false","523"
"135","c5974c","table","1","B","false","436"
"136","dd7f5c","table","1","B","false","381"
"137","489332","table","1","B","false","445"
"138","f9bf2e","table","1","A","false","116"
"139","8b3a","table","1","B","false","195"
"140","0a6c51","table","1","B","false","113"
"141","a98a03","table","1","A","false","98"
"142","79cfb5","table","1","B","false","111"
"143","3180","table","1","B","false","202"
"144","86fae0","table","1","B","false","165"
"145","3cf313","table","1","B","false","238"
"146","9bf1","table","1","B","false","185"
"147","2cf312","table","1","B","false","131"
"148","b526","table","1","B","false","129"
"149","97d88d","table","1","A","false","255"
"150","de600f","table","1","B","false","292"
"151","50e865","table","1","B","false","598"
"152","c9f8","table","1","B","false","169"
"153","c959","table","1","B","false","201"
"154","eb67","table","1","B","false","261"
"155","9d13","table","1","B","false","293"
"156","41c7ef","table","3","B","false","1009"
"157","666f59","table","1","B","false","152"
"158","641c","table","3","C","false","41"
"159","e9cfb9","table","1","B","false","102"
"160","0f8310","table","1","B","false","135"
"161","df71","table","1","B","true","221"
"162","23aa","table","1","C","false","98"
"163","6271","table","1","B","false","102"
"164","f37a8c","table","1","B","false","95"
"165","863f46","table","1","B","false","170"
"166","dc6c93","table","1","A","false","99"
"167","de8590","table","1","B","false","187"
"168","863f46","table","1","B","false","3"
"169","2b2d1a","table","1","B","false","172"
"170","e2f769","table","1","B","false","101"
"171","bee480","table","1","B","false","102"
"172","009d","table","1","B","false","52"
"173","4b4c","table","1","B","false","182"
"174","edef","table","1","B","false","155"
"175","450dad","table","1","B","false","94"
"176","444fb7","table","1","B","false","246"
"177","fe57ef","table","1","B","false","190"
"178","9f4e0b","table","1","A","false","136"
"179","863f46","table","1","B","false","4"
"180","010626","table","1","B","false","157"
"181","c21b","table","1","B","false","127"
"182","cc0f76","table","10","B","false","57"
"183","e686","table","1","C","false","285"
"184","d033","table","1","B","false","149"
"185","a8f9","table","0","C","false","91"
"186","f2f6","table","1","B","false","211"
"187","faf4","table","1","B","false","207"
"188","3ecf","table","1","B","false","255"
"189","de0f","table","1","B","false","137"
"190","cfa1","table","1","B","false","136"
"191","9fbe","table","1","B","false","50"
"192","446a84","table","1","B","false","108"
"193","a3360d","table","1","B","false","116"
"194","f91c","table","1","B","false","193"
"195","b79fb2","table","1","B","false","171"
"196","e18249","table","1","B","false","112"
"197","da50de","table","1","B","false","109"
"198","3b9a","table","1","B","false","338"
"199","5d7910","table","1","B","false","109"
"200","9fbe","table","1","C","false","6"
"201","db95","table","1","B","true","123"
"202","8baed2","table","1","B","false","171"
"203","1a7e6f","table","1","B","true","227"
"204","cfd156","table","3","B","false","390"
"205","765e","table","0","B","false","230"
"206","8cbf26","table","1","B","false","199"
"207","2c6e","table","1","B","false","260"
"208","7d6a9b","table","1","B","false","210"
"209","989ebc","table","1","B","false","215"
"210","fce7","table","1","B","false","224"
"211","b0930c","table","1","B","false","194"
"212","e7a6","table","1","B","false","189"
"213","f9e7b3","table","1","A","false","161"
"214","593a","table","1","B","false","281"
"215","7623","table","1","B","false","94"
"216","8ffe","table","1","B","false","83"
"217","bf5a54","table","1","B","false","172"
"218","9fc2fe","table","1","B","false","196"
"219","dcd6","table","1","B","false","114"
"220","bf5d4b","table","1","B","false","273"
"221","f9143d","table","1","B","false","169"
"222","0fb9b8","table","1","B","false","201"
"223","eee2","table","1","B","false","154"
"224","2abad6","table","1","B","false","87"
"225","b7e4","table","1","B","false","358"
"226","753762","table","1","B","false","164"
"227","6480c8","table","1","B","false","278"
"228","87d660","table","1","B","false","191"
"229","6f56","table","1","B","false","226"
"230","efa77a","table","1","B","false","155"
"231","b287f0","table","1","B","false","10"
"232","0117","table","1","B","false","150"
"233","8c7a","table","1","B","false","358"
"234","5772","table","1","B","false","87"
"235","a2fb","table","1","B","true","129"
"236","0117","table","1","B","false","24"
"237","5e9e91","table","1","B","false","78"
"238","a3ed","table","1","B","false","104"
"239","d921","table","1","B","false","304"
"240","6842","table","1","B","true","323"
"241","258851","table","3","D","false","571"
"242","abfe","table","1","B","false","132"
"243","5117","table","1","B","false","128"
"244","9b40","table","1","B","false","159"
"245","758f","table","1","B","false","440"
"246","144f12","table","1","B","false","129"
"247","0b203d","table","1","C","false","142"
"248","b490","table","1","B","false","84"
"249","44eadb","table","1","C","false","118"
"250","dc6140","table","1","B","false","79"
"251","0fb2","table","1","B","true","210"
"252","efdec5","table","1","B","false","180"
"253","b8db","table","1","B","false","119"
"254","43c374","table","1","A","false","51"
"255","acc0c8","table","3","B","false","151"
"256","cc45af","table","3","B","false","161"
"257","d3cd","table","1","B","false","138"
"258","4a84","table","1","B","false","160"
"259","80ebdc","table","1","B","false","117"
"260","80cf","table","1","A","false","84"
"261","055e","table","1","B","false","133"
"262","6c59","table","1","B","false","328"
"263","38c395","table","1","B","false","208"
"264","f5a6","table","1","B","false","70"
"265","832b","table","1","B","false","320"
"266","6fa854","table","11","B","false","84"
"267","9f2c","table","1","B","false","84"
"268","6f62","table","1","B","false","336"
"269","e752","table","1","B","false","38"
"270","4e026e","table","1","B","false","122"
"271","b1c4","table","1","B","false","111"
"272","4574","table","1","B","false","239"
"273","6b7c1c","table","1","B","false","165"
"274","34d459","table","1","B","false","172"
"275","0a1b","table","1","B","false","124"
"276","5e49","table","1","B","false","64"
"277","984549","table","1","B","false","129"
"278","c2b2","table","1","B","true","289"
"279","25d64f","table","1","B","true","77"
"280","f3c2","table","1","B","false","112"
"281","fc5e","table","1","B","false","192"
"282","5e9389","table","1","B","false","421"
"283","d31b9b","table","1","B","false","225"
"284","39c4","table","1","B","false","268"
"285","4eb6","table","1","B","true","133"
"286","b626","table","1","B","false","189"
"287","929075","table","1","B","false","133"
"288","af7d38","table","1","B","false","242"
"289","5b1cba","table","1","B","false","439"
"290","127886","table","1","B","false","249"
"291","64f8","table","1","C","false","110"
"292","07a1d9","table","1","B","true","339"
"293","4898","table","1","B","false","287"
"294","93d8","table","1","B","false","555"
"295","83fef2","table","1","B","false","190"
"296","783f","table","1","B","false","280"
"297","75480c","table","1","B","false","187"
"298","d8f6a2","table","1","B","false","481"
"299","e046db","table","1","B","false","159"
"300","2bee69","table","1","B","false","483"
"301","c88c","table","1","B","false","409"
"302","0625","table","1","B","false","210"
"303","5aca37","table","1","B","false","32"
"304","b278","table","1","B","false","237"
"305","0f3c","table","1","B","false","243"
"306","e55ad1","table","1","B","false","230"
"307","2c9c0d","table","1","B","false","15"
"308","0d1d","table","1","C","false","134"
"309","ce5b93","table","1","B","false","237"
"310","e0efba","table","1","B","false","264"
"311","bedd","table","1","B","false","159"
"312","4f92","table","1","B","false","201"
"313","561f","table","1","B","false","259"
"314","699d50","table","1","C","false","170"
"315","33e69e","table","1","B","false","524"
"316","f887","table","1","B","true","447"
"317","7ed0","table","1","B","false","222"
"318","0093b3","table","1","B","false","271"
"319","c453","table","1","B","false","172"
"320","42b1f3","table","1","B","false","250"
"321","c654f5","table","1","B","false","159"
"322","a340dc","table","1","B","false","252"
"323","70f9","table","1","B","false","426"
"324","bad591","table","1","A","false","108"
"325","5b8b6c","table","1","B","false","127"
