"280","6b7c1c","moderately","moderately","moderately","moderately","moderately","moderately","moderately","hardly","moderately","moderately","36"
"281","4eb6","exactly","moderately","moderately","moderately","exactly","exactly","exactly","moderately","exactly","exactly","123"
"282","f5a6","moderately","moderately","moderately","moderately","exactly","moderately","moderately","hardly","moderately","moderately","33"
"283","fc5e","exactly","moderately","moderately","exactly","exactly","exactly","exactly","moderately","moderately","exactly","80"
"284","0f3c","moderately","exactly","moderately","hardly","hardly","moderately","hardly","hardly","moderately","exactly","66"
"285","4e026e","exactly","moderately","moderately","moderately","moderately","exactly","moderately","exactly","moderately","moderately","46"
"286","5e49","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","412"
"287","07a1d9","hardly","hardly","moderately","hardly","moderately","moderately","moderately","moderately","moderately","hardly","48"
"288","34d459","moderately","moderately","moderately","exactly","moderately","exactly","exactly","moderately","moderately","exactly","42"
"289","9f2c","moderately","moderately","exactly","moderately","moderately","exactly","exactly","moderately","moderately","moderately","353"
"290","af7d38","moderately","moderately","moderately","moderately","exactly","exactly","moderately","exactly","exactly","moderately","47"
"291","c88c","moderately","moderately","moderately","moderately","moderately","exactly","exactly","moderately","moderately","moderately","31"
"292","6fa854","not","not","not","not","not","not","not","not","not","not","30"
"293","984549","hardly","hardly","hardly","hardly","hardly","moderately","hardly","hardly","moderately","hardly","42"
"294","d31b9b","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","exactly","moderately","29"
"295","783f","moderately","hardly","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","60"
"296","25d64f","exactly","exactly","moderately","moderately","moderately","exactly","moderately","exactly","exactly","moderately","57"
"297","0a1b","exactly","moderately","moderately","moderately","moderately","moderately","moderately","exactly","exactly","exactly","26"
"298","b626","moderately","hardly","moderately","moderately","moderately","moderately","exactly","moderately","moderately","exactly","37"
"299","e752","exactly","moderately","moderately","exactly","exactly","moderately","moderately","moderately","exactly","moderately","28"
"300","127886","moderately","moderately","hardly","moderately","moderately","moderately","moderately","moderately","moderately","exactly","40"
"301","f3c2","moderately","moderately","moderately","moderately","moderately","exactly","exactly","exactly","exactly","exactly","23"
"302","f887","moderately","exactly","moderately","exactly","exactly","exactly","moderately","exactly","exactly","moderately","133"
"303","929075","moderately","moderately","moderately","moderately","exactly","exactly","moderately","moderately","exactly","moderately","37"
"304","e55ad1","moderately","moderately","moderately","moderately","moderately","exactly","exactly","exactly","moderately","exactly","65"
"305","83fef2","moderately","moderately","moderately","hardly","moderately","exactly","exactly","moderately","moderately","moderately","47"
"306","0625","moderately","moderately","moderately","moderately","moderately","exactly","moderately","exactly","moderately","moderately","54"
"307","75480c","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","77"
"308","64f8","exactly","hardly","hardly","exactly","exactly","exactly","exactly","exactly","exactly","exactly","29"
"309","42b1f3","exactly","moderately","moderately","moderately","moderately","exactly","moderately","moderately","moderately","moderately","65"
"310","e046db","moderately","moderately","moderately","hardly","moderately","moderately","hardly","hardly","moderately","moderately","57"
"311","ce5b93","hardly","not","moderately","moderately","moderately","hardly","exactly","moderately","moderately","moderately","84"
"312","b278","moderately","hardly","moderately","exactly","moderately","exactly","hardly","exactly","exactly","moderately","45"
"313","0f3c","hardly","moderately","moderately","hardly","moderately","moderately","hardly","hardly","moderately","moderately","55"
"314","33e69e","exactly","moderately","moderately","moderately","moderately","exactly","hardly","moderately","exactly","moderately","32"
"315","e0efba","moderately","moderately","exactly","moderately","moderately","exactly","exactly","moderately","moderately","exactly","34"
"316","0d1d","moderately","moderately","hardly","moderately","exactly","moderately","moderately","moderately","exactly","exactly","327"
"317","bedd","moderately","hardly","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","43"
"318","c453","exactly","moderately","moderately","moderately","moderately","exactly","moderately","moderately","moderately","moderately","51"
"319","4f92","moderately","moderately","exactly","moderately","moderately","moderately","exactly","exactly","moderately","exactly","74"
"320","561f","moderately","moderately","moderately","moderately","moderately","moderately","moderately","hardly","exactly","exactly","91"
"321","5aca37","moderately","moderately","moderately","exactly","exactly","exactly","moderately","moderately","moderately","moderately","13"
"322","699d50","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","38"
"323","2c9c0d","not","not","not","not","not","not","not","not","not","not","34"
"324","0093b3","moderately","hardly","not","hardly","hardly","moderately","moderately","hardly","hardly","moderately","67"
"325","7ed0","moderately","moderately","not","hardly","moderately","moderately","hardly","moderately","moderately","moderately","40"
"326","a340dc","moderately","hardly","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","75"
"327","c654f5","moderately","moderately","moderately","moderately","moderately","moderately","moderately","exactly","exactly","moderately","43"
"328","70f9","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","52"
"329","bad591","moderately","moderately","moderately","moderately","moderately","moderately","moderately","hardly","moderately","moderately","36"
"330","5b8b6c","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","29"
